Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
14/02/19,130.0,71.5,140.4,107.9,148.2,1.37,123.5
15/02/19,96.0,52.8,103.68,79.68,109.44,1.01,91.2
16/02/19,92.0,50.6,99.36,76.36,104.88,0.97,87.4
17/02/19,105.0,57.75,113.4,87.15,119.7,1.1,99.75
18/02/19,116.0,63.8,125.28,96.28,132.24,1.22,110.2
19/02/19,122.0,67.1,131.76,101.26,139.08,1.28,115.9
20/02/19,82.0,45.1,88.56,68.06,93.48,0.86,77.9
21/02/19,82.0,45.1,88.56,68.06,93.48,0.86,77.9
22/02/19,94.0,51.7,101.52,78.02,107.16,0.99,89.3
23/02/19,125.0,68.75,135.0,103.75,142.5,1.31,118.75
24/02/19,105.0,57.75,113.4,87.15,119.7,1.1,99.75
25/02/19,101.0,55.55,109.08,83.83,115.14,1.06,95.95
26/02/19,120.0,66.0,129.6,99.6,136.8,1.26,114.0
27/02/19,109.0,59.95,117.72,90.47,124.26,1.14,103.55
28/02/19,111.0,61.05,119.88,92.13,126.54,1.17,105.45
01/03/19,119.0,65.45,128.52,98.77,135.66,1.25,113.05
02/03/19,74.0,40.7,79.92,61.42,84.36,0.78,70.3
03/03/19,68.0,37.4,73.44,56.44,77.52,0.71,64.6
04/03/19,77.0,42.35,83.16,63.91,87.78,0.81,73.15
05/03/19,126.0,69.3,136.08,104.58,143.64,1.32,119.7
06/03/19,135.0,74.25,145.8,112.05,153.9,1.42,128.25
07/03/19,139.0,76.45,150.12,115.37,158.46,1.46,132.05
08/03/19,144.0,79.2,155.52,119.52,164.16,1.51,136.8
09/03/19,114.0,62.7,123.12,94.62,129.96,1.2,108.3
10/03/19,101.0,55.55,109.08,83.83,115.14,1.06,95.95
11/03/19,87.0,47.85,93.96,72.21,99.18,0.91,82.65
12/03/19,96.0,52.8,103.68,79.68,109.44,1.01,91.2
13/03/19,103.0,56.65,111.24,85.49,117.42,1.08,97.85
14/03/19,99.0,54.45,106.92,82.17,112.86,1.04,94.05
15/03/19,106.0,58.3,114.48,87.98,120.84,1.11,100.7
16/03/19,96.0,52.8,103.68,79.68,109.44,1.01,91.2
17/03/19,95.0,52.25,102.6,78.85,108.3,1.0,90.25
18/03/19,94.0,51.7,101.52,78.02,107.16,0.99,89.3
19/03/19,70.0,38.5,75.6,58.1,79.8,0.74,66.5
20/03/19,90.0,49.5,97.2,74.7,102.6,0.95,85.5
21/03/19,93.0,51.15,100.44,77.19,106.02,0.98,88.35
22/03/19,76.0,41.8,82.08,63.08,86.64,0.8,72.2
23/03/19,94.0,51.7,101.52,78.02,107.16,0.99,89.3
24/03/19,113.0,62.15,122.04,93.79,128.82,1.19,107.35
25/03/19,105.0,57.75,113.4,87.15,119.7,1.1,99.75
26/03/19,113.0,62.15,122.04,93.79,128.82,1.19,107.35
27/03/19,104.0,57.2,112.32,86.32,118.56,1.09,98.8
28/03/19,120.0,66.0,129.6,99.6,136.8,1.26,114.0
29/03/19,128.0,70.4,138.24,106.24,145.92,1.34,121.6
30/03/19,130.0,71.5,140.4,107.9,148.2,1.37,123.5
31/03/19,123.0,67.65,132.84,102.09,140.22,1.29,116.85
01/04/19,99.0,54.45,106.92,82.17,112.86,1.04,94.05
02/04/19,113.0,62.15,122.04,93.79,128.82,1.19,107.35
03/04/19,104.0,57.2,112.32,86.32,118.56,1.09,98.8
04/04/19,98.0,53.9,105.84,81.34,111.72,1.03,93.1
05/04/19,85.0,46.75,91.8,70.55,96.9,0.89,80.75
06/04/19,85.0,46.75,91.8,70.55,96.9,0.89,80.75
07/04/19,73.0,40.15,78.84,60.59,83.22,0.77,69.35
08/04/19,77.0,42.35,83.16,63.91,87.78,0.81,73.15
09/04/19,88.0,48.4,95.04,73.04,100.32,0.92,83.6
10/04/19,98.0,53.9,105.84,81.34,111.72,1.03,93.1
11/04/19,77.0,42.35,83.16,63.91,87.78,0.81,73.15
12/04/19,83.0,45.65,89.64,68.89,94.62,0.87,78.85
13/04/19,93.0,51.15,100.44,77.19,106.02,0.98,88.35
14/04/19,95.0,52.25,102.6,78.85,108.3,1.0,90.25
15/04/19,89.0,48.95,96.12,73.87,101.46,0.93,84.55
16/04/19,102.0,56.1,110.16,84.66,116.28,1.07,96.9
17/04/19,82.0,45.1,88.56,68.06,93.48,0.86,77.9
18/04/19,106.0,58.3,114.48,87.98,120.84,1.11,100.7
19/04/19,79.0,43.45,85.32,65.57,90.06,0.83,75.05
20/04/19,62.0,34.1,66.96,51.46,70.68,0.65,58.9
21/04/19,62.0,34.1,66.96,51.46,70.68,0.65,58.9
22/04/19,63.0,34.65,68.04,52.29,71.82,0.66,59.85
23/04/19,98.0,53.9,105.84,81.34,111.72,1.03,93.1
24/04/19,80.0,44.0,86.4,66.4,91.2,0.84,76.0
25/04/19,103.0,56.65,111.24,85.49,117.42,1.08,97.85
26/04/19,101.0,55.55,109.08,83.83,115.14,1.06,95.95
27/04/19,119.0,65.45,128.52,98.77,135.66,1.25,113.05
28/04/19,108.0,59.4,116.64,89.64,123.12,1.13,102.6
29/04/19,98.0,53.9,105.84,81.34,111.72,1.03,93.1
30/04/19,90.0,49.5,97.2,74.7,102.6,0.95,85.5
01/05/19,94.0,51.7,101.52,78.02,107.16,0.99,89.3
02/05/19,115.0,63.25,124.2,95.45,131.1,1.21,109.25
03/05/19,118.0,64.9,127.44,97.94,134.52,1.24,112.1
04/05/19,108.0,59.4,116.64,89.64,123.12,1.13,102.6
05/05/19,102.0,56.1,110.16,84.66,116.28,1.07,96.9
06/05/19,114.0,62.7,123.12,94.62,129.96,1.2,108.3
07/05/19,130.0,71.5,140.4,107.9,148.2,1.37,123.5
08/05/19,133.0,73.15,143.64,110.39,151.62,1.4,126.35
09/05/19,127.0,69.85,137.16,105.41,144.78,1.33,120.65
10/05/19,125.0,68.75,135.0,103.75,142.5,1.31,118.75
11/05/19,120.0,66.0,129.6,99.6,136.8,1.26,114.0
12/05/19,91.0,50.05,98.28,75.53,103.74,0.96,86.45
13/05/19,102.0,56.1,110.16,84.66,116.28,1.07,96.9
14/05/19,90.0,49.5,97.2,74.7,102.6,0.95,85.5
15/05/19,107.0,58.85,115.56,88.81,121.98,1.12,101.65
16/05/19,86.0,47.3,92.88,71.38,98.04,0.9,81.7
17/05/19,112.0,61.6,120.96,92.96,127.68,1.18,106.4
18/05/19,112.0,61.6,120.96,92.96,127.68,1.18,106.4
19/05/19,134.0,73.7,144.72,111.22,152.76,1.41,127.3
20/05/19,109.0,59.95,117.72,90.47,124.26,1.14,103.55
21/05/19,109.0,59.95,117.72,90.47,124.26,1.14,103.55
22/05/19,103.0,56.65,111.24,85.49,117.42,1.08,97.85
23/05/19,102.0,56.1,110.16,84.66,116.28,1.07,96.9
24/05/19,82.0,45.1,88.56,68.06,93.48,0.86,77.9
25/05/19,114.0,62.7,123.12,94.62,129.96,1.2,108.3
26/05/19,126.0,69.3,136.08,104.58,143.64,1.32,119.7
27/05/19,109.0,59.95,117.72,90.47,124.26,1.14,103.55
28/05/19,110.0,60.5,118.8,91.3,125.4,1.16,104.5
29/05/19,124.0,68.2,133.92,102.92,141.36,1.3,117.8
30/05/19,118.0,64.9,127.44,97.94,134.52,1.24,112.1
31/05/19,100.0,55.0,108.0,83.0,114.0,1.05,95.0
01/06/19,86.0,47.3,92.88,71.38,98.04,0.9,81.7
02/06/19,112.0,61.6,120.96,92.96,127.68,1.18,106.4
03/06/19,79.0,43.45,85.32,65.57,90.06,0.83,75.05
04/06/19,64.0,35.2,69.12,53.12,72.96,0.67,60.8
05/06/19,76.0,41.8,82.08,63.08,86.64,0.8,72.2
06/06/19,102.0,56.1,110.16,84.66,116.28,1.07,96.9
07/06/19,75.0,41.25,81.0,62.25,85.5,0.79,71.25
08/06/19,63.0,34.65,68.04,52.29,71.82,0.66,59.85
09/06/19,76.0,41.8,82.08,63.08,86.64,0.8,72.2
10/06/19,67.0,36.85,72.36,55.61,76.38,0.7,63.65
11/06/19,48.0,26.4,51.84,39.84,54.72,0.5,45.6
12/06/19,44.0,24.2,47.52,36.52,50.16,0.46,41.8
13/06/19,36.0,19.8,38.88,29.88,41.04,0.38,34.2
14/06/19,36.0,19.8,38.88,29.88,41.04,0.38,34.2
15/06/19,58.0,31.9,62.64,48.14,66.12,0.61,55.1
16/06/19,50.0,27.5,54.0,41.5,57.0,0.53,47.5
17/06/19,60.0,33.0,64.8,49.8,68.4,0.63,57.0
18/06/19,58.0,31.9,62.64,48.14,66.12,0.61,55.1
19/06/19,57.0,31.35,61.56,47.31,64.98,0.6,54.15
20/06/19,51.0,28.05,55.08,42.33,58.14,0.54,48.45
21/06/19,67.0,36.85,72.36,55.61,76.38,0.7,63.65
22/06/19,50.0,27.5,54.0,41.5,57.0,0.53,47.5
23/06/19,52.0,28.6,56.16,43.16,59.28,0.55,49.4
24/06/19,55.0,30.25,59.4,45.65,62.7,0.58,52.25
25/06/19,51.0,28.05,55.08,42.33,58.14,0.54,48.45
26/06/19,54.0,29.7,58.32,44.82,61.56,0.57,51.3
27/06/19,33.0,18.15,35.64,27.39,37.62,0.35,31.35
28/06/19,29.0,15.95,31.32,24.07,33.06,0.3,27.55
29/06/19,30.0,16.5,32.4,24.9,34.2,0.32,28.5
30/06/19,36.0,19.8,38.88,29.88,41.04,0.38,34.2
01/07/19,42.0,23.1,45.36,34.86,47.88,0.44,39.9
02/07/19,31.0,17.05,33.48,25.73,35.34,0.33,29.45
03/07/19,41.0,22.55,44.28,34.03,46.74,0.43,38.95
04/07/19,43.0,23.65,46.44,35.69,49.02,0.45,40.85
05/07/19,36.0,19.8,38.88,29.88,41.04,0.38,34.2
06/07/19,32.0,17.6,34.56,26.56,36.48,0.34,30.4
07/07/19,42.0,23.1,45.36,34.86,47.88,0.44,39.9
08/07/19,34.0,18.7,36.72,28.22,38.76,0.36,32.3
09/07/19,39.0,21.45,42.12,32.37,44.46,0.41,37.05
10/07/19,29.0,15.95,31.32,24.07,33.06,0.3,27.55
11/07/19,38.0,20.9,41.04,31.54,43.32,0.4,36.1
12/07/19,37.0,20.35,39.96,30.71,42.18,0.39,35.15
13/07/19,42.0,23.1,45.36,34.86,47.88,0.44,39.9
14/07/19,34.0,18.7,36.72,28.22,38.76,0.36,32.3
15/07/19,41.0,22.55,44.28,34.03,46.74,0.43,38.95
16/07/19,61.0,33.55,65.88,50.63,69.54,0.64,57.95
17/07/19,63.0,34.65,68.04,52.29,71.82,0.66,59.85
18/07/19,70.0,38.5,75.6,58.1,79.8,0.74,66.5
19/07/19,81.0,44.55,87.48,67.23,92.34,0.85,76.95
20/07/19,53.0,29.15,57.24,43.99,60.42,0.56,50.35
21/07/19,39.0,21.45,42.12,32.37,44.46,0.41,37.05
22/07/19,34.0,18.7,36.72,28.22,38.76,0.36,32.3
23/07/19,38.0,20.9,41.04,31.54,43.32,0.4,36.1
24/07/19,36.0,19.8,38.88,29.88,41.04,0.38,34.2
25/07/19,38.0,20.9,41.04,31.54,43.32,0.4,36.1
26/07/19,41.0,22.55,44.28,34.03,46.74,0.43,38.95
27/07/19,29.0,15.95,31.32,24.07,33.06,0.3,27.55
28/07/19,39.0,21.45,42.12,32.37,44.46,0.41,37.05
29/07/19,27.0,14.85,29.16,22.41,30.78,0.28,25.65
30/07/19,22.0,12.1,23.76,18.26,25.08,0.23,20.9
31/07/19,25.0,13.75,27.0,20.75,28.5,0.26,23.75
01/08/19,30.0,16.5,32.4,24.9,34.2,0.32,28.5
02/08/19,25.0,13.75,27.0,20.75,28.5,0.26,23.75
03/08/19,20.0,11.0,21.6,16.6,22.8,0.21,19.0
04/08/19,27.0,14.85,29.16,22.41,30.78,0.28,25.65
05/08/19,27.0,14.85,29.16,22.41,30.78,0.28,25.65
06/08/19,38.0,20.9,41.04,31.54,43.32,0.4,36.1
07/08/19,26.0,14.3,28.08,21.58,29.64,0.27,24.7
08/08/19,40.0,22.0,43.2,33.2,45.6,0.42,38.0
09/08/19,35.0,19.25,37.8,29.05,39.9,0.37,33.25
10/08/19,32.0,17.6,34.56,26.56,36.48,0.34,30.4
11/08/19,44.0,24.2,47.52,36.52,50.16,0.46,41.8
12/08/19,58.0,31.9,62.64,48.14,66.12,0.61,55.1
13/08/19,70.0,38.5,75.6,58.1,79.8,0.74,66.5
14/08/19,63.0,34.65,68.04,52.29,71.82,0.66,59.85
15/08/19,54.0,29.7,58.32,44.82,61.56,0.57,51.3
16/08/19,48.0,26.4,51.84,39.84,54.72,0.5,45.6
17/08/19,68.0,37.4,73.44,56.44,77.52,0.71,64.6
18/08/19,87.0,47.85,93.96,72.21,99.18,0.91,82.65
19/08/19,74.0,40.7,79.92,61.42,84.36,0.78,70.3
20/08/19,73.0,40.15,78.84,60.59,83.22,0.77,69.35
21/08/19,70.0,38.5,75.6,58.1,79.8,0.74,66.5
22/08/19,59.0,32.45,63.72,48.97,67.26,0.62,56.05
23/08/19,52.0,28.6,56.16,43.16,59.28,0.55,49.4
24/08/19,47.0,25.85,50.76,39.01,53.58,0.49,44.65
25/08/19,38.0,20.9,41.04,31.54,43.32,0.4,36.1
26/08/19,46.0,25.3,49.68,38.18,52.44,0.48,43.7
27/08/19,57.0,31.35,61.56,47.31,64.98,0.6,54.15
28/08/19,58.0,31.9,62.64,48.14,66.12,0.61,55.1
29/08/19,55.0,30.25,59.4,45.65,62.7,0.58,52.25
30/08/19,45.0,24.75,48.6,37.35,51.3,0.47,42.75
31/08/19,30.0,16.5,32.4,24.9,34.2,0.32,28.5
01/09/19,27.0,14.85,29.16,22.41,30.78,0.28,25.65
02/09/19,26.0,14.3,28.08,21.58,29.64,0.27,24.7
03/09/19,30.0,16.5,32.4,24.9,34.2,0.32,28.5
04/09/19,25.0,13.75,27.0,20.75,28.5,0.26,23.75
05/09/19,26.0,14.3,28.08,21.58,29.64,0.27,24.7
06/09/19,28.0,15.4,30.24,23.24,31.92,0.29,26.6
07/09/19,27.0,14.85,29.16,22.41,30.78,0.28,25.65
08/09/19,25.0,13.75,27.0,20.75,28.5,0.26,23.75
09/09/19,34.0,18.7,36.72,28.22,38.76,0.36,32.3
10/09/19,32.0,17.6,34.56,26.56,36.48,0.34,30.4
11/09/19,50.0,27.5,54.0,41.5,57.0,0.53,47.5
12/09/19,53.0,29.15,57.24,43.99,60.42,0.56,50.35
13/09/19,40.0,22.0,43.2,33.2,45.6,0.42,38.0
14/09/19,42.0,23.1,45.36,34.86,47.88,0.44,39.9
15/09/19,46.0,25.3,49.68,38.18,52.44,0.48,43.7
16/09/19,61.0,33.55,65.88,50.63,69.54,0.64,57.95
17/09/19,59.0,32.45,63.72,48.97,67.26,0.62,56.05
18/09/19,55.0,30.25,59.4,45.65,62.7,0.58,52.25
19/09/19,51.0,28.05,55.08,42.33,58.14,0.54,48.45
20/09/19,38.0,20.9,41.04,31.54,43.32,0.4,36.1
21/09/19,54.0,29.7,58.32,44.82,61.56,0.57,51.3
22/09/19,53.0,29.15,57.24,43.99,60.42,0.56,50.35
23/09/19,56.0,30.8,60.48,46.48,63.84,0.59,53.2
24/09/19,52.0,28.6,56.16,43.16,59.28,0.55,49.4
25/09/19,42.0,23.1,45.36,34.86,47.88,0.44,39.9
26/09/19,40.0,22.0,43.2,33.2,45.6,0.42,38.0
27/09/19,33.0,18.15,35.64,27.39,37.62,0.35,31.35
28/09/19,48.0,26.4,51.84,39.84,54.72,0.5,45.6
29/09/19,58.0,31.9,62.64,48.14,66.12,0.61,55.1
30/09/19,70.0,38.5,75.6,58.1,79.8,0.74,66.5
01/10/19,76.0,41.8,82.08,63.08,86.64,0.8,72.2
02/10/19,68.0,37.4,73.44,56.44,77.52,0.71,64.6
03/10/19,80.0,44.0,86.4,66.4,91.2,0.84,76.0
04/10/19,78.0,42.9,84.24,64.74,88.92,0.82,74.1
05/10/19,72.0,39.6,77.76,59.76,82.08,0.76,68.4
06/10/19,81.0,44.55,87.48,67.23,92.34,0.85,76.95
07/10/19,92.0,50.6,99.36,76.36,104.88,0.97,87.4
08/10/19,99.0,54.45,106.92,82.17,112.86,1.04,94.05
09/10/19,95.0,52.25,102.6,78.85,108.3,1.0,90.25
10/10/19,78.0,42.9,84.24,64.74,88.92,0.82,74.1
11/10/19,62.0,34.1,66.96,51.46,70.68,0.65,58.9
12/10/19,63.0,34.65,68.04,52.29,71.82,0.66,59.85
13/10/19,68.0,37.4,73.44,56.44,77.52,0.71,64.6
14/10/19,94.0,51.7,101.52,78.02,107.16,0.99,89.3
15/10/19,100.0,55.0,108.0,83.0,114.0,1.05,95.0
16/10/19,97.0,53.35,104.76,80.51,110.58,1.02,92.15
17/10/19,116.0,63.8,125.28,96.28,132.24,1.22,110.2
18/10/19,48.0,26.4,51.84,39.84,54.72,0.5,45.6
19/10/19,53.0,29.15,57.24,43.99,60.42,0.56,50.35
20/10/19,57.0,31.35,61.56,47.31,64.98,0.6,54.15
21/10/19,44.0,24.2,47.52,36.52,50.16,0.46,41.8
22/10/19,76.0,41.8,82.08,63.08,86.64,0.8,72.2
23/10/19,75.0,41.25,81.0,62.25,85.5,0.79,71.25
24/10/19,76.0,41.8,82.08,63.08,86.64,0.8,72.2
25/10/19,49.0,26.95,52.92,40.67,55.86,0.51,46.55
26/10/19,44.0,24.2,47.52,36.52,50.16,0.46,41.8
27/10/19,54.0,29.7,58.32,44.82,61.56,0.57,51.3
28/10/19,106.0,58.3,114.48,87.98,120.84,1.11,100.7
29/10/19,92.0,50.6,99.36,76.36,104.88,0.97,87.4
30/10/19,93.0,51.15,100.44,77.19,106.02,0.98,88.35
31/10/19,57.0,31.35,61.56,47.31,64.98,0.6,54.15
01/11/19,52.0,28.6,56.16,43.16,59.28,0.55,49.4
02/11/19,60.0,33.0,64.8,49.8,68.4,0.63,57.0
03/11/19,84.0,46.2,90.72,69.72,95.76,0.88,79.8
04/11/19,99.0,54.45,106.92,82.17,112.86,1.04,94.05
05/11/19,169.0,92.95,182.52,140.27,192.66,1.77,160.55
06/11/19,172.0,94.6,185.76,142.76,196.08,1.81,163.4
07/11/19,153.0,84.15,165.24,126.99,174.42,1.61,145.35
08/11/19,129.0,70.95,139.32,107.07,147.06,1.35,122.55
09/11/19,158.0,86.9,170.64,131.14,180.12,1.66,150.1
10/11/19,162.0,89.1,174.96,134.46,184.68,1.7,153.9
11/11/19,121.0,66.55,130.68,100.43,137.94,1.27,114.95
12/11/19,101.0,55.55,109.08,83.83,115.14,1.06,95.95
13/11/19,124.0,68.2,133.92,102.92,141.36,1.3,117.8
14/11/19,129.0,70.95,139.32,107.07,147.06,1.35,122.55
15/11/19,125.0,68.75,135.0,103.75,142.5,1.31,118.75
16/11/19,141.0,77.55,152.28,117.03,160.74,1.48,133.95
17/11/19,134.0,73.7,144.72,111.22,152.76,1.41,127.3
18/11/19,151.0,83.05,163.08,125.33,172.14,1.59,143.45
19/11/19,171.0,94.05,184.68,141.93,194.94,1.8,162.45
20/11/19,182.0,100.1,196.56,151.06,207.48,1.91,172.9
21/11/19,153.0,84.15,165.24,126.99,174.42,1.61,145.35
22/11/19,158.0,86.9,170.64,131.14,180.12,1.66,150.1
23/11/19,167.0,91.85,180.36,138.61,190.38,1.75,158.65
24/11/19,156.0,85.8,168.48,129.48,177.84,1.64,148.2
25/11/19,161.0,88.55,173.88,133.63,183.54,1.69,152.95
26/11/19,182.0,100.1,196.56,151.06,207.48,1.91,172.9
27/11/19,150.0,82.5,162.0,124.5,171.0,1.58,142.5
28/11/19,152.0,83.6,164.16,126.16,173.28,1.6,144.4
29/11/19,120.0,66.0,129.6,99.6,136.8,1.26,114.0
30/11/19,128.0,70.4,138.24,106.24,145.92,1.34,121.6
01/12/19,128.0,70.4,138.24,106.24,145.92,1.34,121.6
02/12/19,90.0,49.5,97.2,74.7,102.6,0.95,85.5
03/12/19,68.0,37.4,73.44,56.44,77.52,0.71,64.6
04/12/19,157.0,86.35,169.56,130.31,178.98,1.65,149.15
05/12/19,175.0,96.25,189.0,145.25,199.5,1.84,166.25
06/12/19,180.0,99.0,194.4,149.4,205.2,1.89,171.0
07/12/19,181.0,99.55,195.48,150.23,206.34,1.9,171.95
08/12/19,148.0,81.4,159.84,122.84,168.72,1.55,140.6
09/12/19,114.0,62.7,123.12,94.62,129.96,1.2,108.3
10/12/19,118.0,64.9,127.44,97.94,134.52,1.24,112.1
11/12/19,127.0,69.85,137.16,105.41,144.78,1.33,120.65
12/12/19,126.0,69.3,136.08,104.58,143.64,1.32,119.7
13/12/19,73.0,40.15,78.84,60.59,83.22,0.77,69.35
14/12/19,77.0,42.35,83.16,63.91,87.78,0.81,73.15
15/12/19,88.0,48.4,95.04,73.04,100.32,0.92,83.6
16/12/19,99.0,54.45,106.92,82.17,112.86,1.04,94.05
17/12/19,131.0,72.05,141.48,108.73,149.34,1.38,124.45
18/12/19,154.0,84.7,166.32,127.82,175.56,1.62,146.3
19/12/19,150.0,82.5,162.0,124.5,171.0,1.58,142.5
20/12/19,151.0,83.05,163.08,125.33,172.14,1.59,143.45
21/12/19,171.0,94.05,184.68,141.93,194.94,1.8,162.45
22/12/19,168.0,92.4,181.44,139.44,191.52,1.76,159.6
23/12/19,154.0,84.7,166.32,127.82,175.56,1.62,146.3
24/12/19,125.0,68.75,135.0,103.75,142.5,1.31,118.75
25/12/19,148.0,81.4,159.84,122.84,168.72,1.55,140.6
26/12/19,129.0,70.95,139.32,107.07,147.06,1.35,122.55
27/12/19,118.0,64.9,127.44,97.94,134.52,1.24,112.1
28/12/19,135.0,74.25,145.8,112.05,153.9,1.42,128.25
29/12/19,166.0,91.3,179.28,137.78,189.24,1.74,157.7
30/12/19,138.0,75.9,149.04,114.54,157.32,1.45,131.1
31/12/19,97.0,53.35,104.76,80.51,110.58,1.02,92.15
01/01/20,81.0,44.55,87.48,67.23,92.34,0.85,76.95
02/01/20,59.0,32.45,63.72,48.97,67.26,0.62,56.05
03/01/20,61.0,33.55,65.88,50.63,69.54,0.64,57.95
04/01/20,98.0,53.9,105.84,81.34,111.72,1.03,93.1
05/01/20,115.0,63.25,124.2,95.45,131.1,1.21,109.25
06/01/20,116.0,63.8,125.28,96.28,132.24,1.22,110.2
07/01/20,93.0,51.15,100.44,77.19,106.02,0.98,88.35
08/01/20,79.0,43.45,85.32,65.57,90.06,0.83,75.05
09/01/20,82.0,45.1,88.56,68.06,93.48,0.86,77.9
10/01/20,142.0,78.1,153.36,117.86,161.88,1.49,134.9
11/01/20,152.0,83.6,164.16,126.16,173.28,1.6,144.4
12/01/20,142.0,78.1,153.36,117.86,161.88,1.49,134.9
13/01/20,135.0,74.25,145.8,112.05,153.9,1.42,128.25
14/01/20,134.0,73.7,144.72,111.22,152.76,1.41,127.3
15/01/20,111.0,61.05,119.88,92.13,126.54,1.17,105.45
16/01/20,69.0,37.95,74.52,57.27,78.66,0.72,65.55
17/01/20,68.0,37.4,73.44,56.44,77.52,0.71,64.6
18/01/20,69.0,37.95,74.52,57.27,78.66,0.72,65.55
19/01/20,75.0,41.25,81.0,62.25,85.5,0.79,71.25
20/01/20,78.0,42.9,84.24,64.74,88.92,0.82,74.1
21/01/20,85.0,46.75,91.8,70.55,96.9,0.89,80.75
22/01/20,79.0,43.45,85.32,65.57,90.06,0.83,75.05
23/01/20,115.0,63.25,124.2,95.45,131.1,1.21,109.25
24/01/20,128.0,70.4,138.24,106.24,145.92,1.34,121.6
25/01/20,135.0,74.25,145.8,112.05,153.9,1.42,128.25
26/01/20,129.0,70.95,139.32,107.07,147.06,1.35,122.55
27/01/20,120.0,66.0,129.6,99.6,136.8,1.26,114.0
28/01/20,104.0,57.2,112.32,86.32,118.56,1.09,98.8
29/01/20,128.0,70.4,138.24,106.24,145.92,1.34,121.6
30/01/20,131.0,72.05,141.48,108.73,149.34,1.38,124.45
31/01/20,131.0,72.05,141.48,108.73,149.34,1.38,124.45
01/02/20,91.0,50.05,98.28,75.53,103.74,0.96,86.45
02/02/20,74.0,40.7,79.92,61.42,84.36,0.78,70.3
03/02/20,77.0,42.35,83.16,63.91,87.78,0.81,73.15
04/02/20,68.0,37.4,73.44,56.44,77.52,0.71,64.6
05/02/20,70.0,38.5,75.6,58.1,79.8,0.74,66.5
06/02/20,80.0,44.0,86.4,66.4,91.2,0.84,76.0
07/02/20,80.0,44.0,86.4,66.4,91.2,0.84,76.0
08/02/20,79.0,43.45,85.32,65.57,90.06,0.83,75.05
09/02/20,82.0,45.1,88.56,68.06,93.48,0.86,77.9
10/02/20,66.0,36.3,71.28,54.78,75.24,0.69,62.7
11/02/20,75.0,41.25,81.0,62.25,85.5,0.79,71.25
12/02/20,96.0,52.8,103.68,79.68,109.44,1.01,91.2
13/02/20,128.0,70.4,138.24,106.24,145.92,1.34,121.6
14/02/20,145.0,79.75,156.6,120.35,165.3,1.52,137.75
15/02/20,142.0,78.1,153.36,117.86,161.88,1.49,134.9
16/02/20,135.0,74.25,145.8,112.05,153.9,1.42,128.25
17/02/20,124.0,68.2,133.92,102.92,141.36,1.3,117.8
18/02/20,113.0,62.15,122.04,93.79,128.82,1.19,107.35
19/02/20,119.0,65.45,128.52,98.77,135.66,1.25,113.05
20/02/20,91.0,50.05,98.28,75.53,103.74,0.96,86.45
21/02/20,82.0,45.1,88.56,68.06,93.48,0.86,77.9
22/02/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
23/02/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
24/02/20,72.0,39.6,77.76,59.76,82.08,0.76,68.4
25/02/20,88.0,48.4,95.04,73.04,100.32,0.92,83.6
26/02/20,116.0,63.8,125.28,96.28,132.24,1.22,110.2
27/02/20,103.0,56.65,111.24,85.49,117.42,1.08,97.85
28/02/20,94.0,51.7,101.52,78.02,107.16,0.99,89.3
01/03/20,92.0,50.6,99.36,76.36,104.88,0.97,87.4
02/03/20,97.0,53.35,104.76,80.51,110.58,1.02,92.15
03/03/20,97.0,53.35,104.76,80.51,110.58,1.02,92.15
04/03/20,112.0,61.6,120.96,92.96,127.68,1.18,106.4
05/03/20,118.0,64.9,127.44,97.94,134.52,1.24,112.1
06/03/20,90.0,49.5,97.2,74.7,102.6,0.95,85.5
07/03/20,83.0,45.65,89.64,68.89,94.62,0.87,78.85
08/03/20,72.0,39.6,77.76,59.76,82.08,0.76,68.4
09/03/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
10/03/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
11/03/20,63.0,34.65,68.04,52.29,71.82,0.66,59.85
12/03/20,75.0,41.25,81.0,62.25,85.5,0.79,71.25
13/03/20,76.0,41.8,82.08,63.08,86.64,0.8,72.2
14/03/20,75.0,41.25,81.0,62.25,85.5,0.79,71.25
15/03/20,80.0,44.0,86.4,66.4,91.2,0.84,76.0
16/03/20,66.0,36.3,71.28,54.78,75.24,0.69,62.7
17/03/20,67.0,36.85,72.36,55.61,76.38,0.7,63.65
18/03/20,66.0,36.3,71.28,54.78,75.24,0.69,62.7
19/03/20,86.0,47.3,92.88,71.38,98.04,0.9,81.7
20/03/20,75.0,41.25,81.0,62.25,85.5,0.79,71.25
21/03/20,90.0,49.5,97.2,74.7,102.6,0.95,85.5
22/03/20,94.0,51.7,101.52,78.02,107.16,0.99,89.3
23/03/20,70.0,38.5,75.6,58.1,79.8,0.74,66.5
24/03/20,64.0,35.2,69.12,53.12,72.96,0.67,60.8
25/03/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
26/03/20,59.0,32.45,63.72,48.97,67.26,0.62,56.05
27/03/20,67.0,36.85,72.36,55.61,76.38,0.7,63.65
28/03/20,68.0,37.4,73.44,56.44,77.52,0.71,64.6
29/03/20,79.0,43.45,85.32,65.57,90.06,0.83,75.05
30/03/20,73.0,40.15,78.84,60.59,83.22,0.77,69.35
