Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
14/02/19,340.0,187.0,367.2,282.2,387.6,3.57,323.0
15/02/19,245.0,134.75,264.6,203.35,279.3,2.57,232.75
16/02/19,276.0,151.8,298.08,229.08,314.64,2.9,262.2
17/02/19,222.0,122.1,239.76,184.26,253.08,2.33,210.9
18/02/19,255.0,140.25,275.4,211.65,290.7,2.68,242.25
19/02/19,221.0,121.55,238.68,183.43,251.94,2.32,209.95
20/02/19,271.0,149.05,292.68,224.93,308.94,2.85,257.45
21/02/19,144.0,79.2,155.52,119.52,164.16,1.51,136.8
22/02/19,186.0,102.3,200.88,154.38,212.04,1.95,176.7
23/02/19,113.0,62.15,122.04,93.79,128.82,1.19,107.35
24/02/19,190.0,104.5,205.2,157.7,216.6,2.0,180.5
25/02/19,217.0,119.35,234.36,180.11,247.38,2.28,206.15
26/02/19,116.0,63.8,125.28,96.28,132.24,1.22,110.2
27/02/19,100.0,55.0,108.0,83.0,114.0,1.05,95.0
28/02/19,170.0,93.5,183.6,141.1,193.8,1.79,161.5
01/03/19,225.0,123.75,243.0,186.75,256.5,2.36,213.75
02/03/19,217.0,119.35,234.36,180.11,247.38,2.28,206.15
03/03/19,117.0,64.35,126.36,97.11,133.38,1.23,111.15
04/03/19,234.0,128.7,252.72,194.22,266.76,2.46,222.3
05/03/19,140.0,77.0,151.2,116.2,159.6,1.47,133.0
06/03/19,186.0,102.3,200.88,154.38,212.04,1.95,176.7
07/03/19,217.0,119.35,234.36,180.11,247.38,2.28,206.15
08/03/19,197.0,108.35,212.76,163.51,224.58,2.07,187.15
09/03/19,187.0,102.85,201.96,155.21,213.18,1.96,177.65
10/03/19,160.0,88.0,172.8,132.8,182.4,1.68,152.0
11/03/19,187.0,102.85,201.96,155.21,213.18,1.96,177.65
12/03/19,134.0,73.7,144.72,111.22,152.76,1.41,127.3
13/03/19,178.0,97.9,192.24,147.74,202.92,1.87,169.1
14/03/19,266.0,146.3,287.28,220.78,303.24,2.79,252.7
15/03/19,154.0,84.7,166.32,127.82,175.56,1.62,146.3
16/03/19,139.0,76.45,150.12,115.37,158.46,1.46,132.05
17/03/19,192.0,105.6,207.36,159.36,218.88,2.02,182.4
18/03/19,196.0,107.8,211.68,162.68,223.44,2.06,186.2
19/03/19,216.0,118.8,233.28,179.28,246.24,2.27,205.2
20/03/19,208.0,114.4,224.64,172.64,237.12,2.18,197.6
21/03/19,242.0,133.1,261.36,200.86,275.88,2.54,229.9
22/03/19,114.0,62.7,123.12,94.62,129.96,1.2,108.3
23/03/19,132.0,72.6,142.56,109.56,150.48,1.39,125.4
24/03/19,121.0,66.55,130.68,100.43,137.94,1.27,114.95
25/03/19,139.0,76.45,150.12,115.37,158.46,1.46,132.05
26/03/19,159.0,87.45,171.72,131.97,181.26,1.67,151.05
27/03/19,171.0,94.05,184.68,141.93,194.94,1.8,162.45
28/03/19,234.0,128.7,252.72,194.22,266.76,2.46,222.3
29/03/19,232.0,127.6,250.56,192.56,264.48,2.44,220.4
30/03/19,233.0,128.15,251.64,193.39,265.62,2.45,221.35
31/03/19,182.0,100.1,196.56,151.06,207.48,1.91,172.9
01/04/19,151.0,83.05,163.08,125.33,172.14,1.59,143.45
02/04/19,198.0,108.9,213.84,164.34,225.72,2.08,188.1
03/04/19,187.0,102.85,201.96,155.21,213.18,1.96,177.65
04/04/19,254.0,139.7,274.32,210.82,289.56,2.67,241.3
05/04/19,264.0,145.2,285.12,219.12,300.96,2.77,250.8
06/04/19,266.0,146.3,287.28,220.78,303.24,2.79,252.7
07/04/19,302.0,166.1,326.16,250.66,344.28,3.17,286.9
08/04/19,264.0,145.2,285.12,219.12,300.96,2.77,250.8
09/04/19,204.0,112.2,220.32,169.32,232.56,2.14,193.8
10/04/19,238.0,130.9,257.04,197.54,271.32,2.5,226.1
11/04/19,183.0,100.65,197.64,151.89,208.62,1.92,173.85
12/04/19,212.0,116.6,228.96,175.96,241.68,2.23,201.4
13/04/19,170.0,93.5,183.6,141.1,193.8,1.79,161.5
14/04/19,137.0,75.35,147.96,113.71,156.18,1.44,130.15
15/04/19,168.0,92.4,181.44,139.44,191.52,1.76,159.6
16/04/19,180.0,99.0,194.4,149.4,205.2,1.89,171.0
17/04/19,84.0,46.2,90.72,69.72,95.76,0.88,79.8
18/04/19,114.0,62.7,123.12,94.62,129.96,1.2,108.3
19/04/19,157.0,86.35,169.56,130.31,178.98,1.65,149.15
20/04/19,198.0,108.9,213.84,164.34,225.72,2.08,188.1
21/04/19,203.0,111.65,219.24,168.49,231.42,2.13,192.85
22/04/19,236.0,129.8,254.88,195.88,269.04,2.48,224.2
23/04/19,247.0,135.85,266.76,205.01,281.58,2.59,234.65
24/04/19,221.0,121.55,238.68,183.43,251.94,2.32,209.95
25/04/19,251.0,138.05,271.08,208.33,286.14,2.64,238.45
26/04/19,215.0,118.25,232.2,178.45,245.1,2.26,204.25
27/04/19,256.0,140.8,276.48,212.48,291.84,2.69,243.2
28/04/19,264.0,145.2,285.12,219.12,300.96,2.77,250.8
29/04/19,248.0,136.4,267.84,205.84,282.72,2.6,235.6
30/04/19,250.0,137.5,270.0,207.5,285.0,2.63,237.5
01/05/19,295.0,162.25,318.6,244.85,336.3,3.1,280.25
02/05/19,257.0,141.35,277.56,213.31,292.98,2.7,244.15
03/05/19,183.0,100.65,197.64,151.89,208.62,1.92,173.85
04/05/19,182.0,100.1,196.56,151.06,207.48,1.91,172.9
05/05/19,227.0,124.85,245.16,188.41,258.78,2.38,215.65
06/05/19,249.0,136.95,268.92,206.67,283.86,2.61,236.55
07/05/19,294.0,161.7,317.52,244.02,335.16,3.09,279.3
08/05/19,357.0,196.35,385.56,296.31,406.98,3.75,339.15
09/05/19,347.0,190.85,374.76,288.01,395.58,3.64,329.65
10/05/19,277.0,152.35,299.16,229.91,315.78,2.91,263.15
11/05/19,251.0,138.05,271.08,208.33,286.14,2.64,238.45
12/05/19,334.0,183.7,360.72,277.22,380.76,3.51,317.3
13/05/19,322.0,177.1,347.76,267.26,367.08,3.38,305.9
14/05/19,153.0,84.15,165.24,126.99,174.42,1.61,145.35
15/05/19,186.0,102.3,200.88,154.38,212.04,1.95,176.7
16/05/19,187.0,102.85,201.96,155.21,213.18,1.96,177.65
17/05/19,265.0,145.75,286.2,219.95,302.1,2.78,251.75
18/05/19,105.0,57.75,113.4,87.15,119.7,1.1,99.75
19/05/19,185.0,101.75,199.8,153.55,210.9,1.94,175.75
20/05/19,206.0,113.3,222.48,170.98,234.84,2.16,195.7
21/05/19,190.0,104.5,205.2,157.7,216.6,2.0,180.5
22/05/19,158.0,86.9,170.64,131.14,180.12,1.66,150.1
23/05/19,223.0,122.65,240.84,185.09,254.22,2.34,211.85
24/05/19,123.0,67.65,132.84,102.09,140.22,1.29,116.85
25/05/19,121.0,66.55,130.68,100.43,137.94,1.27,114.95
26/05/19,142.0,78.1,153.36,117.86,161.88,1.49,134.9
27/05/19,160.0,88.0,172.8,132.8,182.4,1.68,152.0
28/05/19,177.0,97.35,191.16,146.91,201.78,1.86,168.15
29/05/19,185.0,101.75,199.8,153.55,210.9,1.94,175.75
30/05/19,218.0,119.9,235.44,180.94,248.52,2.29,207.1
31/05/19,280.0,154.0,302.4,232.4,319.2,2.94,266.0
01/06/19,264.0,145.2,285.12,219.12,300.96,2.77,250.8
02/06/19,201.0,110.55,217.08,166.83,229.14,2.11,190.95
03/06/19,261.0,143.55,281.88,216.63,297.54,2.74,247.95
04/06/19,169.0,92.95,182.52,140.27,192.66,1.77,160.55
05/06/19,192.0,105.6,207.36,159.36,218.88,2.02,182.4
06/06/19,206.0,113.3,222.48,170.98,234.84,2.16,195.7
07/06/19,173.0,95.15,186.84,143.59,197.22,1.82,164.35
08/06/19,181.0,99.55,195.48,150.23,206.34,1.9,171.95
09/06/19,239.0,131.45,258.12,198.37,272.46,2.51,227.05
10/06/19,207.0,113.85,223.56,171.81,235.98,2.17,196.65
11/06/19,307.0,168.85,331.56,254.81,349.98,3.22,291.65
12/06/19,233.0,128.15,251.64,193.39,265.62,2.45,221.35
13/06/19,175.0,96.25,189.0,145.25,199.5,1.84,166.25
14/06/19,171.0,94.05,184.68,141.93,194.94,1.8,162.45
15/06/19,224.0,123.2,241.92,185.92,255.36,2.35,212.8
16/06/19,178.0,97.9,192.24,147.74,202.92,1.87,169.1
17/06/19,123.0,67.65,132.84,102.09,140.22,1.29,116.85
18/06/19,97.0,53.35,104.76,80.51,110.58,1.02,92.15
19/06/19,199.0,109.45,214.92,165.17,226.86,2.09,189.05
20/06/19,141.0,77.55,152.28,117.03,160.74,1.48,133.95
21/06/19,177.0,97.35,191.16,146.91,201.78,1.86,168.15
22/06/19,189.0,103.95,204.12,156.87,215.46,1.98,179.55
23/06/19,148.0,81.4,159.84,122.84,168.72,1.55,140.6
24/06/19,109.0,59.95,117.72,90.47,124.26,1.14,103.55
25/06/19,133.0,73.15,143.64,110.39,151.62,1.4,126.35
26/06/19,162.0,89.1,174.96,134.46,184.68,1.7,153.9
27/06/19,184.0,101.2,198.72,152.72,209.76,1.93,174.8
28/06/19,191.0,105.05,206.28,158.53,217.74,2.01,181.45
29/06/19,231.0,127.05,249.48,191.73,263.34,2.43,219.45
30/06/19,237.0,130.35,255.96,196.71,270.18,2.49,225.15
01/07/19,183.0,100.65,197.64,151.89,208.62,1.92,173.85
02/07/19,218.0,119.9,235.44,180.94,248.52,2.29,207.1
03/07/19,136.0,74.8,146.88,112.88,155.04,1.43,129.2
04/07/19,103.0,56.65,111.24,85.49,117.42,1.08,97.85
05/07/19,106.0,58.3,114.48,87.98,120.84,1.11,100.7
06/07/19,88.0,48.4,95.04,73.04,100.32,0.92,83.6
07/07/19,91.0,50.05,98.28,75.53,103.74,0.96,86.45
08/07/19,127.0,69.85,137.16,105.41,144.78,1.33,120.65
09/07/19,126.0,69.3,136.08,104.58,143.64,1.32,119.7
10/07/19,148.0,81.4,159.84,122.84,168.72,1.55,140.6
11/07/19,317.0,174.35,342.36,263.11,361.38,3.33,301.15
12/07/19,272.0,149.6,293.76,225.76,310.08,2.86,258.4
13/07/19,275.0,151.25,297.0,228.25,313.5,2.89,261.25
14/07/19,235.0,129.25,253.8,195.05,267.9,2.47,223.25
15/07/19,168.0,92.4,181.44,139.44,191.52,1.76,159.6
16/07/19,93.0,51.15,100.44,77.19,106.02,0.98,88.35
17/07/19,73.0,40.15,78.84,60.59,83.22,0.77,69.35
18/07/19,85.0,46.75,91.8,70.55,96.9,0.89,80.75
19/07/19,145.0,79.75,156.6,120.35,165.3,1.52,137.75
20/07/19,124.0,68.2,133.92,102.92,141.36,1.3,117.8
21/07/19,108.0,59.4,116.64,89.64,123.12,1.13,102.6
22/07/19,112.0,61.6,120.96,92.96,127.68,1.18,106.4
23/07/19,148.0,81.4,159.84,122.84,168.72,1.55,140.6
24/07/19,164.0,90.2,177.12,136.12,186.96,1.72,155.8
25/07/19,78.0,42.9,84.24,64.74,88.92,0.82,74.1
26/07/19,81.0,44.55,87.48,67.23,92.34,0.85,76.95
27/07/19,61.0,33.55,65.88,50.63,69.54,0.64,57.95
28/07/19,64.0,35.2,69.12,53.12,72.96,0.67,60.8
29/07/19,65.0,35.75,70.2,53.95,74.1,0.68,61.75
30/07/19,80.0,44.0,86.4,66.4,91.2,0.84,76.0
31/07/19,80.0,44.0,86.4,66.4,91.2,0.84,76.0
01/08/19,89.0,48.95,96.12,73.87,101.46,0.93,84.55
02/08/19,84.0,46.2,90.72,69.72,95.76,0.88,79.8
03/08/19,89.0,48.95,96.12,73.87,101.46,0.93,84.55
04/08/19,87.0,47.85,93.96,72.21,99.18,0.91,82.65
05/08/19,105.0,57.75,113.4,87.15,119.7,1.1,99.75
06/08/19,76.0,41.8,82.08,63.08,86.64,0.8,72.2
07/08/19,75.0,41.25,81.0,62.25,85.5,0.79,71.25
08/08/19,79.0,43.45,85.32,65.57,90.06,0.83,75.05
09/08/19,75.0,41.25,81.0,62.25,85.5,0.79,71.25
10/08/19,59.0,32.45,63.72,48.97,67.26,0.62,56.05
11/08/19,68.0,37.4,73.44,56.44,77.52,0.71,64.6
12/08/19,57.0,31.35,61.56,47.31,64.98,0.6,54.15
13/08/19,69.0,37.95,74.52,57.27,78.66,0.72,65.55
14/08/19,63.0,34.65,68.04,52.29,71.82,0.66,59.85
15/08/19,75.0,41.25,81.0,62.25,85.5,0.79,71.25
16/08/19,53.0,29.15,57.24,43.99,60.42,0.56,50.35
17/08/19,49.0,26.95,52.92,40.67,55.86,0.51,46.55
18/08/19,49.0,26.95,52.92,40.67,55.86,0.51,46.55
19/08/19,81.0,44.55,87.48,67.23,92.34,0.85,76.95
20/08/19,97.0,53.35,104.76,80.51,110.58,1.02,92.15
21/08/19,109.0,59.95,117.72,90.47,124.26,1.14,103.55
22/08/19,123.0,67.65,132.84,102.09,140.22,1.29,116.85
23/08/19,129.0,70.95,139.32,107.07,147.06,1.35,122.55
24/08/19,147.0,80.85,158.76,122.01,167.58,1.54,139.65
25/08/19,91.0,50.05,98.28,75.53,103.74,0.96,86.45
26/08/19,66.0,36.3,71.28,54.78,75.24,0.69,62.7
27/08/19,117.0,64.35,126.36,97.11,133.38,1.23,111.15
28/08/19,105.0,57.75,113.4,87.15,119.7,1.1,99.75
29/08/19,91.0,50.05,98.28,75.53,103.74,0.96,86.45
30/08/19,101.0,55.55,109.08,83.83,115.14,1.06,95.95
31/08/19,114.0,62.7,123.12,94.62,129.96,1.2,108.3
01/09/19,108.0,59.4,116.64,89.64,123.12,1.13,102.6
02/09/19,96.0,52.8,103.68,79.68,109.44,1.01,91.2
03/09/19,141.0,77.55,152.28,117.03,160.74,1.48,133.95
04/09/19,173.0,95.15,186.84,143.59,197.22,1.82,164.35
05/09/19,95.0,52.25,102.6,78.85,108.3,1.0,90.25
06/09/19,90.0,49.5,97.2,74.7,102.6,0.95,85.5
07/09/19,82.0,45.1,88.56,68.06,93.48,0.86,77.9
08/09/19,77.0,42.35,83.16,63.91,87.78,0.81,73.15
09/09/19,108.0,59.4,116.64,89.64,123.12,1.13,102.6
10/09/19,137.0,75.35,147.96,113.71,156.18,1.44,130.15
11/09/19,168.0,92.4,181.44,139.44,191.52,1.76,159.6
12/09/19,151.0,83.05,163.08,125.33,172.14,1.59,143.45
13/09/19,86.0,47.3,92.88,71.38,98.04,0.9,81.7
14/09/19,72.0,39.6,77.76,59.76,82.08,0.76,68.4
15/09/19,72.0,39.6,77.76,59.76,82.08,0.76,68.4
16/09/19,105.0,57.75,113.4,87.15,119.7,1.1,99.75
17/09/19,135.0,74.25,145.8,112.05,153.9,1.42,128.25
18/09/19,110.0,60.5,118.8,91.3,125.4,1.16,104.5
19/09/19,66.0,36.3,71.28,54.78,75.24,0.69,62.7
20/09/19,90.0,49.5,97.2,74.7,102.6,0.95,85.5
21/09/19,114.0,62.7,123.12,94.62,129.96,1.2,108.3
22/09/19,67.0,36.85,72.36,55.61,76.38,0.7,63.65
23/09/19,83.0,45.65,89.64,68.89,94.62,0.87,78.85
24/09/19,94.0,51.7,101.52,78.02,107.16,0.99,89.3
25/09/19,90.0,49.5,97.2,74.7,102.6,0.95,85.5
26/09/19,74.0,40.7,79.92,61.42,84.36,0.78,70.3
27/09/19,63.0,34.65,68.04,52.29,71.82,0.66,59.85
28/09/19,67.0,36.85,72.36,55.61,76.38,0.7,63.65
29/09/19,60.0,33.0,64.8,49.8,68.4,0.63,57.0
30/09/19,68.0,37.4,73.44,56.44,77.52,0.71,64.6
01/10/19,93.0,51.15,100.44,77.19,106.02,0.98,88.35
02/10/19,90.0,49.5,97.2,74.7,102.6,0.95,85.5
03/10/19,136.0,74.8,146.88,112.88,155.04,1.43,129.2
04/10/19,100.0,55.0,108.0,83.0,114.0,1.05,95.0
05/10/19,98.0,53.9,105.84,81.34,111.72,1.03,93.1
06/10/19,127.0,69.85,137.16,105.41,144.78,1.33,120.65
07/10/19,130.0,71.5,140.4,107.9,148.2,1.37,123.5
08/10/19,112.0,61.6,120.96,92.96,127.68,1.18,106.4
09/10/19,173.0,95.15,186.84,143.59,197.22,1.82,164.35
10/10/19,211.0,116.05,227.88,175.13,240.54,2.22,200.45
11/10/19,216.0,118.8,233.28,179.28,246.24,2.27,205.2
12/10/19,222.0,122.1,239.76,184.26,253.08,2.33,210.9
13/10/19,270.0,148.5,291.6,224.1,307.8,2.84,256.5
14/10/19,252.0,138.6,272.16,209.16,287.28,2.65,239.4
15/10/19,270.0,148.5,291.6,224.1,307.8,2.84,256.5
16/10/19,304.0,167.2,328.32,252.32,346.56,3.19,288.8
17/10/19,284.0,156.2,306.72,235.72,323.76,2.98,269.8
18/10/19,248.0,136.4,267.84,205.84,282.72,2.6,235.6
19/10/19,161.0,88.55,173.88,133.63,183.54,1.69,152.95
20/10/19,238.0,130.9,257.04,197.54,271.32,2.5,226.1
21/10/19,249.0,136.95,268.92,206.67,283.86,2.61,236.55
22/10/19,207.0,113.85,223.56,171.81,235.98,2.17,196.65
23/10/19,242.0,133.1,261.36,200.86,275.88,2.54,229.9
24/10/19,311.0,171.05,335.88,258.13,354.54,3.27,295.45
25/10/19,284.0,156.2,306.72,235.72,323.76,2.98,269.8
26/10/19,287.0,157.85,309.96,238.21,327.18,3.01,272.65
27/10/19,337.0,185.35,363.96,279.71,384.18,3.54,320.15
28/10/19,368.0,202.4,397.44,305.44,419.52,3.86,349.6
29/10/19,400.0,220.0,432.0,332.0,456.0,4.2,380.0
30/10/19,419.0,230.45,452.52,347.77,477.66,4.4,398.05
31/10/19,410.0,225.5,442.8,340.3,467.4,4.31,389.5
01/11/19,484.0,266.2,522.72,401.72,551.76,5.08,459.8
02/11/19,399.0,219.45,430.92,331.17,454.86,4.19,379.05
03/11/19,494.0,271.7,533.52,410.02,563.16,5.19,469.3
04/11/19,407.0,223.85,439.56,337.81,463.98,4.27,386.65
05/11/19,324.0,178.2,349.92,268.92,369.36,3.4,307.8
06/11/19,214.0,117.7,231.12,177.62,243.96,2.25,203.3
07/11/19,309.0,169.95,333.72,256.47,352.26,3.24,293.55
08/11/19,330.0,181.5,356.4,273.9,376.2,3.47,313.5
09/11/19,283.0,155.65,305.64,234.89,322.62,2.97,268.85
10/11/19,321.0,176.55,346.68,266.43,365.94,3.37,304.95
11/11/19,360.0,198.0,388.8,298.8,410.4,3.78,342.0
12/11/19,425.0,233.75,459.0,352.75,484.5,4.46,403.75
13/11/19,456.0,250.8,492.48,378.48,519.84,4.79,433.2
14/11/19,463.0,254.65,500.04,384.29,527.82,4.86,439.85
15/11/19,458.0,251.9,494.64,380.14,522.12,4.81,435.1
16/11/19,357.0,196.35,385.56,296.31,406.98,3.75,339.15
17/11/19,215.0,118.25,232.2,178.45,245.1,2.26,204.25
18/11/19,214.0,117.7,231.12,177.62,243.96,2.25,203.3
19/11/19,242.0,133.1,261.36,200.86,275.88,2.54,229.9
20/11/19,301.0,165.55,325.08,249.83,343.14,3.16,285.95
21/11/19,366.0,201.3,395.28,303.78,417.24,3.84,347.7
22/11/19,360.0,198.0,388.8,298.8,410.4,3.78,342.0
23/11/19,312.0,171.6,336.96,258.96,355.68,3.28,296.4
24/11/19,234.0,128.7,252.72,194.22,266.76,2.46,222.3
25/11/19,252.0,138.6,272.16,209.16,287.28,2.65,239.4
26/11/19,270.0,148.5,291.6,224.1,307.8,2.84,256.5
27/11/19,134.0,73.7,144.72,111.22,152.76,1.41,127.3
28/11/19,106.0,58.3,114.48,87.98,120.84,1.11,100.7
29/11/19,84.0,46.2,90.72,69.72,95.76,0.88,79.8
30/11/19,193.0,106.15,208.44,160.19,220.02,2.03,183.35
01/12/19,250.0,137.5,270.0,207.5,285.0,2.63,237.5
02/12/19,279.0,153.45,301.32,231.57,318.06,2.93,265.05
03/12/19,282.0,155.1,304.56,234.06,321.48,2.96,267.9
04/12/19,296.0,162.8,319.68,245.68,337.44,3.11,281.2
05/12/19,382.0,210.1,412.56,317.06,435.48,4.01,362.9
06/12/19,404.0,222.2,436.32,335.32,460.56,4.24,383.8
07/12/19,371.0,204.05,400.68,307.93,422.94,3.9,352.45
08/12/19,391.0,215.05,422.28,324.53,445.74,4.11,371.45
09/12/19,343.0,188.65,370.44,284.69,391.02,3.6,325.85
10/12/19,369.0,202.95,398.52,306.27,420.66,3.87,350.55
11/12/19,408.0,224.4,440.64,338.64,465.12,4.28,387.6
12/12/19,430.0,236.5,464.4,356.9,490.2,4.52,408.5
13/12/19,240.0,132.0,259.2,199.2,273.6,2.52,228.0
14/12/19,163.0,89.65,176.04,135.29,185.82,1.71,154.85
15/12/19,213.0,117.15,230.04,176.79,242.82,2.24,202.35
16/12/19,186.0,102.3,200.88,154.38,212.04,1.95,176.7
17/12/19,168.0,92.4,181.44,139.44,191.52,1.76,159.6
18/12/19,292.0,160.6,315.36,242.36,332.88,3.07,277.4
19/12/19,362.0,199.1,390.96,300.46,412.68,3.8,343.9
20/12/19,432.0,237.6,466.56,358.56,492.48,4.54,410.4
21/12/19,418.0,229.9,451.44,346.94,476.52,4.39,397.1
22/12/19,322.0,177.1,347.76,267.26,367.08,3.38,305.9
23/12/19,327.0,179.85,353.16,271.41,372.78,3.43,310.65
24/12/19,383.0,210.65,413.64,317.89,436.62,4.02,363.85
25/12/19,350.0,192.5,378.0,290.5,399.0,3.68,332.5
26/12/19,349.0,191.95,376.92,289.67,397.86,3.66,331.55
27/12/19,373.0,205.15,402.84,309.59,425.22,3.92,354.35
28/12/19,409.0,224.95,441.72,339.47,466.26,4.29,388.55
29/12/19,431.0,237.05,465.48,357.73,491.34,4.53,409.45
30/12/19,446.0,245.3,481.68,370.18,508.44,4.68,423.7
31/12/19,387.0,212.85,417.96,321.21,441.18,4.06,367.65
01/01/20,437.0,240.35,471.96,362.71,498.18,4.59,415.15
02/01/20,417.0,229.35,450.36,346.11,475.38,4.38,396.15
03/01/20,352.0,193.6,380.16,292.16,401.28,3.7,334.4
04/01/20,334.0,183.7,360.72,277.22,380.76,3.51,317.3
05/01/20,330.0,181.5,356.4,273.9,376.2,3.47,313.5
06/01/20,325.0,178.75,351.0,269.75,370.5,3.41,308.75
07/01/20,254.0,139.7,274.32,210.82,289.56,2.67,241.3
08/01/20,266.0,146.3,287.28,220.78,303.24,2.79,252.7
09/01/20,203.0,111.65,219.24,168.49,231.42,2.13,192.85
10/01/20,255.0,140.25,275.4,211.65,290.7,2.68,242.25
11/01/20,288.0,158.4,311.04,239.04,328.32,3.02,273.6
12/01/20,348.0,191.4,375.84,288.84,396.72,3.65,330.6
13/01/20,366.0,201.3,395.28,303.78,417.24,3.84,347.7
14/01/20,283.0,155.65,305.64,234.89,322.62,2.97,268.85
15/01/20,218.0,119.9,235.44,180.94,248.52,2.29,207.1
16/01/20,281.0,154.55,303.48,233.23,320.34,2.95,266.95
17/01/20,265.0,145.75,286.2,219.95,302.1,2.78,251.75
18/01/20,243.0,133.65,262.44,201.69,277.02,2.55,230.85
19/01/20,277.0,152.35,299.16,229.91,315.78,2.91,263.15
20/01/20,269.0,147.95,290.52,223.27,306.66,2.82,255.55
21/01/20,364.0,200.2,393.12,302.12,414.96,3.82,345.8
22/01/20,370.0,203.5,399.6,307.1,421.8,3.89,351.5
23/01/20,211.0,116.05,227.88,175.13,240.54,2.22,200.45
24/01/20,151.0,83.05,163.08,125.33,172.14,1.59,143.45
25/01/20,250.0,137.5,270.0,207.5,285.0,2.63,237.5
26/01/20,325.0,178.75,351.0,269.75,370.5,3.41,308.75
27/01/20,345.0,189.75,372.6,286.35,393.3,3.62,327.75
28/01/20,243.0,133.65,262.44,201.69,277.02,2.55,230.85
29/01/20,194.0,106.7,209.52,161.02,221.16,2.04,184.3
30/01/20,202.0,111.1,218.16,167.66,230.28,2.12,191.9
31/01/20,190.0,104.5,205.2,157.7,216.6,2.0,180.5
01/02/20,232.0,127.6,250.56,192.56,264.48,2.44,220.4
02/02/20,244.0,134.2,263.52,202.52,278.16,2.56,231.8
03/02/20,270.0,148.5,291.6,224.1,307.8,2.84,256.5
04/02/20,310.0,170.5,334.8,257.3,353.4,3.26,294.5
05/02/20,312.0,171.6,336.96,258.96,355.68,3.28,296.4
06/02/20,231.0,127.05,249.48,191.73,263.34,2.43,219.45
07/02/20,295.0,162.25,318.6,244.85,336.3,3.1,280.25
08/02/20,289.0,158.95,312.12,239.87,329.46,3.03,274.55
09/02/20,285.0,156.75,307.8,236.55,324.9,2.99,270.75
10/02/20,309.0,169.95,333.72,256.47,352.26,3.24,293.55
11/02/20,323.0,177.65,348.84,268.09,368.22,3.39,306.85
12/02/20,320.0,176.0,345.6,265.6,364.8,3.36,304.0
13/02/20,241.0,132.55,260.28,200.03,274.74,2.53,228.95
14/02/20,173.0,95.15,186.84,143.59,197.22,1.82,164.35
15/02/20,167.0,91.85,180.36,138.61,190.38,1.75,158.65
16/02/20,247.0,135.85,266.76,205.01,281.58,2.59,234.65
17/02/20,293.0,161.15,316.44,243.19,334.02,3.08,278.35
18/02/20,252.0,138.6,272.16,209.16,287.28,2.65,239.4
19/02/20,272.0,149.6,293.76,225.76,310.08,2.86,258.4
20/02/20,230.0,126.5,248.4,190.9,262.2,2.42,218.5
21/02/20,144.0,79.2,155.52,119.52,164.16,1.51,136.8
22/02/20,100.0,55.0,108.0,83.0,114.0,1.05,95.0
23/02/20,225.0,123.75,243.0,186.75,256.5,2.36,213.75
24/02/20,142.0,78.1,153.36,117.86,161.88,1.49,134.9
25/02/20,249.0,136.95,268.92,206.67,283.86,2.61,236.55
26/02/20,274.0,150.7,295.92,227.42,312.36,2.88,260.3
27/02/20,233.0,128.15,251.64,193.39,265.62,2.45,221.35
28/02/20,198.0,108.9,213.84,164.34,225.72,2.08,188.1
01/03/20,90.0,49.5,97.2,74.7,102.6,0.95,85.5
02/03/20,205.0,112.75,221.4,170.15,233.7,2.15,194.75
03/03/20,205.0,112.75,221.4,170.15,233.7,2.15,194.75
04/03/20,195.0,107.25,210.6,161.85,222.3,2.05,185.25
05/03/20,79.0,43.45,85.32,65.57,90.06,0.83,75.05
06/03/20,64.0,35.2,69.12,53.12,72.96,0.67,60.8
07/03/20,67.0,36.85,72.36,55.61,76.38,0.7,63.65
08/03/20,164.0,90.2,177.12,136.12,186.96,1.72,155.8
09/03/20,123.0,67.65,132.84,102.09,140.22,1.29,116.85
10/03/20,188.0,103.4,203.04,156.04,214.32,1.97,178.6
11/03/20,116.0,63.8,125.28,96.28,132.24,1.22,110.2
12/03/20,127.0,69.85,137.16,105.41,144.78,1.33,120.65
13/03/20,173.0,95.15,186.84,143.59,197.22,1.82,164.35
14/03/20,108.0,59.4,116.64,89.64,123.12,1.13,102.6
15/03/20,131.0,72.05,141.48,108.73,149.34,1.38,124.45
16/03/20,139.0,76.45,150.12,115.37,158.46,1.46,132.05
17/03/20,157.0,86.35,169.56,130.31,178.98,1.65,149.15
18/03/20,151.0,83.05,163.08,125.33,172.14,1.59,143.45
19/03/20,186.0,102.3,200.88,154.38,212.04,1.95,176.7
20/03/20,192.0,105.6,207.36,159.36,218.88,2.02,182.4
21/03/20,186.0,102.3,200.88,154.38,212.04,1.95,176.7
22/03/20,191.0,105.05,206.28,158.53,217.74,2.01,181.45
23/03/20,124.0,68.2,133.92,102.92,141.36,1.3,117.8
24/03/20,122.0,67.1,131.76,101.26,139.08,1.28,115.9
25/03/20,77.0,42.35,83.16,63.91,87.78,0.81,73.15
26/03/20,92.0,50.6,99.36,76.36,104.88,0.97,87.4
27/03/20,69.0,37.95,74.52,57.27,78.66,0.72,65.55
28/03/20,45.0,24.75,48.6,37.35,51.3,0.47,42.75
29/03/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
30/03/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
