Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
17/02/19,89.0,48.95,96.12,73.87,101.46,0.93,84.55
18/02/19,67.0,36.85,72.36,55.61,76.38,0.7,63.65
19/02/19,48.0,26.4,51.84,39.84,54.72,0.5,45.6
20/02/19,47.0,25.85,50.76,39.01,53.58,0.49,44.65
21/02/19,63.0,34.65,68.04,52.29,71.82,0.66,59.85
22/02/19,85.0,46.75,91.8,70.55,96.9,0.89,80.75
23/02/19,69.0,37.95,74.52,57.27,78.66,0.72,65.55
24/02/19,80.0,44.0,86.4,66.4,91.2,0.84,76.0
25/02/19,83.0,45.65,89.64,68.89,94.62,0.87,78.85
26/02/19,185.0,101.75,199.8,153.55,210.9,1.94,175.75
27/02/19,48.0,26.4,51.84,39.84,54.72,0.5,45.6
28/02/19,105.0,57.75,113.4,87.15,119.7,1.1,99.75
01/03/19,68.0,37.4,73.44,56.44,77.52,0.71,64.6
02/03/19,165.0,90.75,178.2,136.95,188.1,1.73,156.75
03/03/19,74.0,40.7,79.92,61.42,84.36,0.78,70.3
04/03/19,76.0,41.8,82.08,63.08,86.64,0.8,72.2
05/03/19,89.0,48.95,96.12,73.87,101.46,0.93,84.55
06/03/19,103.0,56.65,111.24,85.49,117.42,1.08,97.85
07/03/19,86.0,47.3,92.88,71.38,98.04,0.9,81.7
08/03/19,73.0,40.15,78.84,60.59,83.22,0.77,69.35
09/03/19,78.0,42.9,84.24,64.74,88.92,0.82,74.1
10/03/19,68.0,37.4,73.44,56.44,77.52,0.71,64.6
11/03/19,60.0,33.0,64.8,49.8,68.4,0.63,57.0
12/03/19,82.0,45.1,88.56,68.06,93.48,0.86,77.9
13/03/19,129.0,70.95,139.32,107.07,147.06,1.35,122.55
14/03/19,132.0,72.6,142.56,109.56,150.48,1.39,125.4
15/03/19,101.0,55.55,109.08,83.83,115.14,1.06,95.95
16/03/19,86.0,47.3,92.88,71.38,98.04,0.9,81.7
17/03/19,104.0,57.2,112.32,86.32,118.56,1.09,98.8
18/03/19,70.0,38.5,75.6,58.1,79.8,0.74,66.5
19/03/19,85.0,46.75,91.8,70.55,96.9,0.89,80.75
20/03/19,105.0,57.75,113.4,87.15,119.7,1.1,99.75
21/03/19,117.0,64.35,126.36,97.11,133.38,1.23,111.15
22/03/19,84.0,46.2,90.72,69.72,95.76,0.88,79.8
23/03/19,80.0,44.0,86.4,66.4,91.2,0.84,76.0
24/03/19,73.0,40.15,78.84,60.59,83.22,0.77,69.35
25/03/19,68.0,37.4,73.44,56.44,77.52,0.71,64.6
26/03/19,78.0,42.9,84.24,64.74,88.92,0.82,74.1
27/03/19,66.0,36.3,71.28,54.78,75.24,0.69,62.7
28/03/19,73.0,40.15,78.84,60.59,83.22,0.77,69.35
29/03/19,84.0,46.2,90.72,69.72,95.76,0.88,79.8
30/03/19,76.0,41.8,82.08,63.08,86.64,0.8,72.2
31/03/19,112.0,61.6,120.96,92.96,127.68,1.18,106.4
01/04/19,119.0,65.45,128.52,98.77,135.66,1.25,113.05
02/04/19,94.0,51.7,101.52,78.02,107.16,0.99,89.3
03/04/19,116.0,63.8,125.28,96.28,132.24,1.22,110.2
04/04/19,62.0,34.1,66.96,51.46,70.68,0.65,58.9
05/04/19,79.0,43.45,85.32,65.57,90.06,0.83,75.05
06/04/19,77.0,42.35,83.16,63.91,87.78,0.81,73.15
07/04/19,71.0,39.05,76.68,58.93,80.94,0.75,67.45
08/04/19,76.0,41.8,82.08,63.08,86.64,0.8,72.2
09/04/19,96.0,52.8,103.68,79.68,109.44,1.01,91.2
10/04/19,70.0,38.5,75.6,58.1,79.8,0.74,66.5
11/04/19,118.0,64.9,127.44,97.94,134.52,1.24,112.1
12/04/19,67.0,36.85,72.36,55.61,76.38,0.7,63.65
13/04/19,64.0,35.2,69.12,53.12,72.96,0.67,60.8
14/04/19,54.0,29.7,58.32,44.82,61.56,0.57,51.3
15/04/19,53.0,29.15,57.24,43.99,60.42,0.56,50.35
16/04/19,51.0,28.05,55.08,42.33,58.14,0.54,48.45
17/04/19,50.0,27.5,54.0,41.5,57.0,0.53,47.5
18/04/19,44.0,24.2,47.52,36.52,50.16,0.46,41.8
19/04/19,50.0,27.5,54.0,41.5,57.0,0.53,47.5
20/04/19,63.0,34.65,68.04,52.29,71.82,0.66,59.85
21/04/19,72.0,39.6,77.76,59.76,82.08,0.76,68.4
22/04/19,44.0,24.2,47.52,36.52,50.16,0.46,41.8
23/04/19,50.0,27.5,54.0,41.5,57.0,0.53,47.5
24/04/19,53.0,29.15,57.24,43.99,60.42,0.56,50.35
25/04/19,63.0,34.65,68.04,52.29,71.82,0.66,59.85
26/04/19,60.0,33.0,64.8,49.8,68.4,0.63,57.0
27/04/19,54.0,29.7,58.32,44.82,61.56,0.57,51.3
28/04/19,55.0,30.25,59.4,45.65,62.7,0.58,52.25
29/04/19,56.0,30.8,60.48,46.48,63.84,0.59,53.2
30/04/19,59.0,32.45,63.72,48.97,67.26,0.62,56.05
01/05/19,72.0,39.6,77.76,59.76,82.08,0.76,68.4
02/05/19,66.0,36.3,71.28,54.78,75.24,0.69,62.7
03/05/19,65.0,35.75,70.2,53.95,74.1,0.68,61.75
04/05/19,68.0,37.4,73.44,56.44,77.52,0.71,64.6
05/05/19,70.0,38.5,75.6,58.1,79.8,0.74,66.5
06/05/19,66.0,36.3,71.28,54.78,75.24,0.69,62.7
07/05/19,73.0,40.15,78.84,60.59,83.22,0.77,69.35
08/05/19,67.0,36.85,72.36,55.61,76.38,0.7,63.65
09/05/19,66.0,36.3,71.28,54.78,75.24,0.69,62.7
10/05/19,62.0,34.1,66.96,51.46,70.68,0.65,58.9
11/05/19,134.0,73.7,144.72,111.22,152.76,1.41,127.3
12/05/19,130.0,71.5,140.4,107.9,148.2,1.37,123.5
13/05/19,46.0,25.3,49.68,38.18,52.44,0.48,43.7
14/05/19,156.0,85.8,168.48,129.48,177.84,1.64,148.2
15/05/19,111.0,61.05,119.88,92.13,126.54,1.17,105.45
16/05/19,110.0,60.5,118.8,91.3,125.4,1.16,104.5
17/05/19,92.0,50.6,99.36,76.36,104.88,0.97,87.4
18/05/19,87.0,47.85,93.96,72.21,99.18,0.91,82.65
19/05/19,70.0,38.5,75.6,58.1,79.8,0.74,66.5
20/05/19,57.0,31.35,61.56,47.31,64.98,0.6,54.15
21/05/19,59.0,32.45,63.72,48.97,67.26,0.62,56.05
22/05/19,72.0,39.6,77.76,59.76,82.08,0.76,68.4
23/05/19,71.0,39.05,76.68,58.93,80.94,0.75,67.45
24/05/19,104.0,57.2,112.32,86.32,118.56,1.09,98.8
25/05/19,102.0,56.1,110.16,84.66,116.28,1.07,96.9
26/05/19,106.0,58.3,114.48,87.98,120.84,1.11,100.7
27/05/19,92.0,50.6,99.36,76.36,104.88,0.97,87.4
28/05/19,119.0,65.45,128.52,98.77,135.66,1.25,113.05
29/05/19,124.0,68.2,133.92,102.92,141.36,1.3,117.8
30/05/19,106.0,58.3,114.48,87.98,120.84,1.11,100.7
31/05/19,112.0,61.6,120.96,92.96,127.68,1.18,106.4
01/06/19,165.0,90.75,178.2,136.95,188.1,1.73,156.75
02/06/19,158.0,86.9,170.64,131.14,180.12,1.66,150.1
03/06/19,121.0,66.55,130.68,100.43,137.94,1.27,114.95
04/06/19,140.0,77.0,151.2,116.2,159.6,1.47,133.0
05/06/19,136.0,74.8,146.88,112.88,155.04,1.43,129.2
06/06/19,106.0,58.3,114.48,87.98,120.84,1.11,100.7
07/06/19,75.0,41.25,81.0,62.25,85.5,0.79,71.25
08/06/19,57.0,31.35,61.56,47.31,64.98,0.6,54.15
09/06/19,86.0,47.3,92.88,71.38,98.04,0.9,81.7
10/06/19,100.0,55.0,108.0,83.0,114.0,1.05,95.0
11/06/19,70.0,38.5,75.6,58.1,79.8,0.74,66.5
12/06/19,86.0,47.3,92.88,71.38,98.04,0.9,81.7
13/06/19,85.0,46.75,91.8,70.55,96.9,0.89,80.75
14/06/19,119.0,65.45,128.52,98.77,135.66,1.25,113.05
15/06/19,78.0,42.9,84.24,64.74,88.92,0.82,74.1
16/06/19,91.0,50.05,98.28,75.53,103.74,0.96,86.45
17/06/19,93.0,51.15,100.44,77.19,106.02,0.98,88.35
18/06/19,,0.0,0.0,0.0,0.0,0.0,0.0
19/06/19,80.0,44.0,86.4,66.4,91.2,0.84,76.0
20/06/19,86.0,47.3,92.88,71.38,98.04,0.9,81.7
21/06/19,65.0,35.75,70.2,53.95,74.1,0.68,61.75
22/06/19,78.0,42.9,84.24,64.74,88.92,0.82,74.1
23/06/19,80.0,44.0,86.4,66.4,91.2,0.84,76.0
24/06/19,83.0,45.65,89.64,68.89,94.62,0.87,78.85
25/06/19,105.0,57.75,113.4,87.15,119.7,1.1,99.75
26/06/19,48.0,26.4,51.84,39.84,54.72,0.5,45.6
27/06/19,56.0,30.8,60.48,46.48,63.84,0.59,53.2
28/06/19,48.0,26.4,51.84,39.84,54.72,0.5,45.6
29/06/19,42.0,23.1,45.36,34.86,47.88,0.44,39.9
30/06/19,85.0,46.75,91.8,70.55,96.9,0.89,80.75
01/07/19,50.0,27.5,54.0,41.5,57.0,0.53,47.5
02/07/19,56.0,30.8,60.48,46.48,63.84,0.59,53.2
03/07/19,144.0,79.2,155.52,119.52,164.16,1.51,136.8
04/07/19,87.0,47.85,93.96,72.21,99.18,0.91,82.65
05/07/19,133.0,73.15,143.64,110.39,151.62,1.4,126.35
06/07/19,48.0,26.4,51.84,39.84,54.72,0.5,45.6
07/07/19,61.0,33.55,65.88,50.63,69.54,0.64,57.95
08/07/19,97.0,53.35,104.76,80.51,110.58,1.02,92.15
09/07/19,92.0,50.6,99.36,76.36,104.88,0.97,87.4
10/07/19,65.0,35.75,70.2,53.95,74.1,0.68,61.75
11/07/19,66.0,36.3,71.28,54.78,75.24,0.69,62.7
12/07/19,65.0,35.75,70.2,53.95,74.1,0.68,61.75
13/07/19,77.0,42.35,83.16,63.91,87.78,0.81,73.15
14/07/19,75.0,41.25,81.0,62.25,85.5,0.79,71.25
15/07/19,78.0,42.9,84.24,64.74,88.92,0.82,74.1
16/07/19,71.0,39.05,76.68,58.93,80.94,0.75,67.45
17/07/19,70.0,38.5,75.6,58.1,79.8,0.74,66.5
18/07/19,92.0,50.6,99.36,76.36,104.88,0.97,87.4
19/07/19,60.0,33.0,64.8,49.8,68.4,0.63,57.0
20/07/19,75.0,41.25,81.0,62.25,85.5,0.79,71.25
21/07/19,58.0,31.9,62.64,48.14,66.12,0.61,55.1
22/07/19,43.0,23.65,46.44,35.69,49.02,0.45,40.85
23/07/19,49.0,26.95,52.92,40.67,55.86,0.51,46.55
24/07/19,60.0,33.0,64.8,49.8,68.4,0.63,57.0
25/07/19,63.0,34.65,68.04,52.29,71.82,0.66,59.85
26/07/19,50.0,27.5,54.0,41.5,57.0,0.53,47.5
27/07/19,50.0,27.5,54.0,41.5,57.0,0.53,47.5
28/07/19,62.0,34.1,66.96,51.46,70.68,0.65,58.9
29/07/19,66.0,36.3,71.28,54.78,75.24,0.69,62.7
30/07/19,78.0,42.9,84.24,64.74,88.92,0.82,74.1
31/07/19,86.0,47.3,92.88,71.38,98.04,0.9,81.7
01/08/19,97.0,53.35,104.76,80.51,110.58,1.02,92.15
02/08/19,86.0,47.3,92.88,71.38,98.04,0.9,81.7
03/08/19,84.0,46.2,90.72,69.72,95.76,0.88,79.8
04/08/19,91.0,50.05,98.28,75.53,103.74,0.96,86.45
05/08/19,77.0,42.35,83.16,63.91,87.78,0.81,73.15
06/08/19,89.0,48.95,96.12,73.87,101.46,0.93,84.55
07/08/19,61.0,33.55,65.88,50.63,69.54,0.64,57.95
08/08/19,107.0,58.85,115.56,88.81,121.98,1.12,101.65
09/08/19,59.0,32.45,63.72,48.97,67.26,0.62,56.05
10/08/19,65.0,35.75,70.2,53.95,74.1,0.68,61.75
11/08/19,35.0,19.25,37.8,29.05,39.9,0.37,33.25
12/08/19,48.0,26.4,51.84,39.84,54.72,0.5,45.6
13/08/19,40.0,22.0,43.2,33.2,45.6,0.42,38.0
14/08/19,100.0,55.0,108.0,83.0,114.0,1.05,95.0
15/08/19,65.0,35.75,70.2,53.95,74.1,0.68,61.75
16/08/19,50.0,27.5,54.0,41.5,57.0,0.53,47.5
17/08/19,59.0,32.45,63.72,48.97,67.26,0.62,56.05
18/08/19,44.0,24.2,47.52,36.52,50.16,0.46,41.8
19/08/19,44.0,24.2,47.52,36.52,50.16,0.46,41.8
20/08/19,51.0,28.05,55.08,42.33,58.14,0.54,48.45
21/08/19,52.0,28.6,56.16,43.16,59.28,0.55,49.4
22/08/19,75.0,41.25,81.0,62.25,85.5,0.79,71.25
23/08/19,47.0,25.85,50.76,39.01,53.58,0.49,44.65
24/08/19,45.0,24.75,48.6,37.35,51.3,0.47,42.75
25/08/19,40.0,22.0,43.2,33.2,45.6,0.42,38.0
26/08/19,50.0,27.5,54.0,41.5,57.0,0.53,47.5
27/08/19,42.0,23.1,45.36,34.86,47.88,0.44,39.9
28/08/19,82.0,45.1,88.56,68.06,93.48,0.86,77.9
29/08/19,44.0,24.2,47.52,36.52,50.16,0.46,41.8
30/08/19,74.0,40.7,79.92,61.42,84.36,0.78,70.3
31/08/19,118.0,64.9,127.44,97.94,134.52,1.24,112.1
01/09/19,77.0,42.35,83.16,63.91,87.78,0.81,73.15
02/09/19,76.0,41.8,82.08,63.08,86.64,0.8,72.2
03/09/19,74.0,40.7,79.92,61.42,84.36,0.78,70.3
04/09/19,94.0,51.7,101.52,78.02,107.16,0.99,89.3
05/09/19,53.0,29.15,57.24,43.99,60.42,0.56,50.35
06/09/19,58.0,31.9,62.64,48.14,66.12,0.61,55.1
07/09/19,77.0,42.35,83.16,63.91,87.78,0.81,73.15
08/09/19,61.0,33.55,65.88,50.63,69.54,0.64,57.95
09/09/19,75.0,41.25,81.0,62.25,85.5,0.79,71.25
10/09/19,108.0,59.4,116.64,89.64,123.12,1.13,102.6
11/09/19,105.0,57.75,113.4,87.15,119.7,1.1,99.75
12/09/19,88.0,48.4,95.04,73.04,100.32,0.92,83.6
13/09/19,56.0,30.8,60.48,46.48,63.84,0.59,53.2
14/09/19,73.0,40.15,78.84,60.59,83.22,0.77,69.35
15/09/19,67.0,36.85,72.36,55.61,76.38,0.7,63.65
16/09/19,77.0,42.35,83.16,63.91,87.78,0.81,73.15
17/09/19,83.0,45.65,89.64,68.89,94.62,0.87,78.85
18/09/19,76.0,41.8,82.08,63.08,86.64,0.8,72.2
19/09/19,83.0,45.65,89.64,68.89,94.62,0.87,78.85
20/09/19,93.0,51.15,100.44,77.19,106.02,0.98,88.35
21/09/19,76.0,41.8,82.08,63.08,86.64,0.8,72.2
22/09/19,100.0,55.0,108.0,83.0,114.0,1.05,95.0
23/09/19,132.0,72.6,142.56,109.56,150.48,1.39,125.4
24/09/19,118.0,64.9,127.44,97.94,134.52,1.24,112.1
25/09/19,69.0,37.95,74.52,57.27,78.66,0.72,65.55
26/09/19,61.0,33.55,65.88,50.63,69.54,0.64,57.95
27/09/19,85.0,46.75,91.8,70.55,96.9,0.89,80.75
28/09/19,96.0,52.8,103.68,79.68,109.44,1.01,91.2
29/09/19,79.0,43.45,85.32,65.57,90.06,0.83,75.05
30/09/19,100.0,55.0,108.0,83.0,114.0,1.05,95.0
01/10/19,86.0,47.3,92.88,71.38,98.04,0.9,81.7
02/10/19,99.0,54.45,106.92,82.17,112.86,1.04,94.05
03/10/19,84.0,46.2,90.72,69.72,95.76,0.88,79.8
04/10/19,71.0,39.05,76.68,58.93,80.94,0.75,67.45
05/10/19,80.0,44.0,86.4,66.4,91.2,0.84,76.0
06/10/19,88.0,48.4,95.04,73.04,100.32,0.92,83.6
07/10/19,50.0,27.5,54.0,41.5,57.0,0.53,47.5
08/10/19,80.0,44.0,86.4,66.4,91.2,0.84,76.0
09/10/19,85.0,46.75,91.8,70.55,96.9,0.89,80.75
10/10/19,84.0,46.2,90.72,69.72,95.76,0.88,79.8
11/10/19,69.0,37.95,74.52,57.27,78.66,0.72,65.55
12/10/19,73.0,40.15,78.84,60.59,83.22,0.77,69.35
13/10/19,78.0,42.9,84.24,64.74,88.92,0.82,74.1
14/10/19,41.0,22.55,44.28,34.03,46.74,0.43,38.95
15/10/19,65.0,35.75,70.2,53.95,74.1,0.68,61.75
16/10/19,48.0,26.4,51.84,39.84,54.72,0.5,45.6
17/10/19,54.0,29.7,58.32,44.82,61.56,0.57,51.3
18/10/19,76.0,41.8,82.08,63.08,86.64,0.8,72.2
19/10/19,72.0,39.6,77.76,59.76,82.08,0.76,68.4
20/10/19,68.0,37.4,73.44,56.44,77.52,0.71,64.6
21/10/19,67.0,36.85,72.36,55.61,76.38,0.7,63.65
22/10/19,58.0,31.9,62.64,48.14,66.12,0.61,55.1
23/10/19,81.0,44.55,87.48,67.23,92.34,0.85,76.95
24/10/19,58.0,31.9,62.64,48.14,66.12,0.61,55.1
25/10/19,82.0,45.1,88.56,68.06,93.48,0.86,77.9
26/10/19,124.0,68.2,133.92,102.92,141.36,1.3,117.8
27/10/19,260.0,143.0,280.8,215.8,296.4,2.73,247.0
28/10/19,129.0,70.95,139.32,107.07,147.06,1.35,122.55
29/10/19,74.0,40.7,79.92,61.42,84.36,0.78,70.3
30/10/19,59.0,32.45,63.72,48.97,67.26,0.62,56.05
31/10/19,138.0,75.9,149.04,114.54,157.32,1.45,131.1
01/11/19,100.0,55.0,108.0,83.0,114.0,1.05,95.0
02/11/19,56.0,30.8,60.48,46.48,63.84,0.59,53.2
03/11/19,107.0,58.85,115.56,88.81,121.98,1.12,101.65
04/11/19,262.0,144.1,282.96,217.46,298.68,2.75,248.9
05/11/19,237.0,130.35,255.96,196.71,270.18,2.49,225.15
06/11/19,224.0,123.2,241.92,185.92,255.36,2.35,212.8
07/11/19,272.0,149.6,293.76,225.76,310.08,2.86,258.4
08/11/19,288.0,158.4,311.04,239.04,328.32,3.02,273.6
09/11/19,218.0,119.9,235.44,180.94,248.52,2.29,207.1
10/11/19,234.0,128.7,252.72,194.22,266.76,2.46,222.3
11/11/19,184.0,101.2,198.72,152.72,209.76,1.93,174.8
12/11/19,65.0,35.75,70.2,53.95,74.1,0.68,61.75
13/11/19,64.0,35.2,69.12,53.12,72.96,0.67,60.8
14/11/19,42.0,23.1,45.36,34.86,47.88,0.44,39.9
15/11/19,76.0,41.8,82.08,63.08,86.64,0.8,72.2
16/11/19,66.0,36.3,71.28,54.78,75.24,0.69,62.7
17/11/19,103.0,56.65,111.24,85.49,117.42,1.08,97.85
18/11/19,78.0,42.9,84.24,64.74,88.92,0.82,74.1
19/11/19,54.0,29.7,58.32,44.82,61.56,0.57,51.3
20/11/19,35.0,19.25,37.8,29.05,39.9,0.37,33.25
21/11/19,51.0,28.05,55.08,42.33,58.14,0.54,48.45
22/11/19,56.0,30.8,60.48,46.48,63.84,0.59,53.2
23/11/19,69.0,37.95,74.52,57.27,78.66,0.72,65.55
24/11/19,130.0,71.5,140.4,107.9,148.2,1.37,123.5
25/11/19,87.0,47.85,93.96,72.21,99.18,0.91,82.65
26/11/19,97.0,53.35,104.76,80.51,110.58,1.02,92.15
27/11/19,75.0,41.25,81.0,62.25,85.5,0.79,71.25
28/11/19,61.0,33.55,65.88,50.63,69.54,0.64,57.95
29/11/19,45.0,24.75,48.6,37.35,51.3,0.47,42.75
30/11/19,48.0,26.4,51.84,39.84,54.72,0.5,45.6
01/12/19,45.0,24.75,48.6,37.35,51.3,0.47,42.75
02/12/19,36.0,19.8,38.88,29.88,41.04,0.38,34.2
03/12/19,58.0,31.9,62.64,48.14,66.12,0.61,55.1
04/12/19,71.0,39.05,76.68,58.93,80.94,0.75,67.45
05/12/19,109.0,59.95,117.72,90.47,124.26,1.14,103.55
06/12/19,96.0,52.8,103.68,79.68,109.44,1.01,91.2
07/12/19,74.0,40.7,79.92,61.42,84.36,0.78,70.3
08/12/19,72.0,39.6,77.76,59.76,82.08,0.76,68.4
09/12/19,54.0,29.7,58.32,44.82,61.56,0.57,51.3
10/12/19,56.0,30.8,60.48,46.48,63.84,0.59,53.2
11/12/19,69.0,37.95,74.52,57.27,78.66,0.72,65.55
12/12/19,52.0,28.6,56.16,43.16,59.28,0.55,49.4
13/12/19,56.0,30.8,60.48,46.48,63.84,0.59,53.2
14/12/19,61.0,33.55,65.88,50.63,69.54,0.64,57.95
15/12/19,69.0,37.95,74.52,57.27,78.66,0.72,65.55
16/12/19,60.0,33.0,64.8,49.8,68.4,0.63,57.0
17/12/19,66.0,36.3,71.28,54.78,75.24,0.69,62.7
18/12/19,100.0,55.0,108.0,83.0,114.0,1.05,95.0
19/12/19,82.0,45.1,88.56,68.06,93.48,0.86,77.9
20/12/19,111.0,61.05,119.88,92.13,126.54,1.17,105.45
21/12/19,137.0,75.35,147.96,113.71,156.18,1.44,130.15
22/12/19,122.0,67.1,131.76,101.26,139.08,1.28,115.9
23/12/19,93.0,51.15,100.44,77.19,106.02,0.98,88.35
24/12/19,96.0,52.8,103.68,79.68,109.44,1.01,91.2
25/12/19,102.0,56.1,110.16,84.66,116.28,1.07,96.9
26/12/19,132.0,72.6,142.56,109.56,150.48,1.39,125.4
27/12/19,61.0,33.55,65.88,50.63,69.54,0.64,57.95
28/12/19,58.0,31.9,62.64,48.14,66.12,0.61,55.1
29/12/19,106.0,58.3,114.48,87.98,120.84,1.11,100.7
30/12/19,76.0,41.8,82.08,63.08,86.64,0.8,72.2
31/12/19,87.0,47.85,93.96,72.21,99.18,0.91,82.65
01/01/20,64.0,35.2,69.12,53.12,72.96,0.67,60.8
02/01/20,57.0,31.35,61.56,47.31,64.98,0.6,54.15
03/01/20,69.0,37.95,74.52,57.27,78.66,0.72,65.55
04/01/20,47.0,25.85,50.76,39.01,53.58,0.49,44.65
05/01/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
06/01/20,52.0,28.6,56.16,43.16,59.28,0.55,49.4
07/01/20,47.0,25.85,50.76,39.01,53.58,0.49,44.65
08/01/20,78.0,42.9,84.24,64.74,88.92,0.82,74.1
09/01/20,77.0,42.35,83.16,63.91,87.78,0.81,73.15
10/01/20,73.0,40.15,78.84,60.59,83.22,0.77,69.35
11/01/20,70.0,38.5,75.6,58.1,79.8,0.74,66.5
12/01/20,89.0,48.95,96.12,73.87,101.46,0.93,84.55
13/01/20,158.0,86.9,170.64,131.14,180.12,1.66,150.1
14/01/20,170.0,93.5,183.6,141.1,193.8,1.79,161.5
15/01/20,102.0,56.1,110.16,84.66,116.28,1.07,96.9
16/01/20,54.0,29.7,58.32,44.82,61.56,0.57,51.3
17/01/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
18/01/20,52.0,28.6,56.16,43.16,59.28,0.55,49.4
19/01/20,73.0,40.15,78.84,60.59,83.22,0.77,69.35
20/01/20,72.0,39.6,77.76,59.76,82.08,0.76,68.4
21/01/20,88.0,48.4,95.04,73.04,100.32,0.92,83.6
22/01/20,86.0,47.3,92.88,71.38,98.04,0.9,81.7
23/01/20,110.0,60.5,118.8,91.3,125.4,1.16,104.5
24/01/20,127.0,69.85,137.16,105.41,144.78,1.33,120.65
25/01/20,98.0,53.9,105.84,81.34,111.72,1.03,93.1
26/01/20,74.0,40.7,79.92,61.42,84.36,0.78,70.3
27/01/20,77.0,42.35,83.16,63.91,87.78,0.81,73.15
28/01/20,93.0,51.15,100.44,77.19,106.02,0.98,88.35
29/01/20,79.0,43.45,85.32,65.57,90.06,0.83,75.05
30/01/20,86.0,47.3,92.88,71.38,98.04,0.9,81.7
31/01/20,75.0,41.25,81.0,62.25,85.5,0.79,71.25
01/02/20,61.0,33.55,65.88,50.63,69.54,0.64,57.95
02/02/20,50.0,27.5,54.0,41.5,57.0,0.53,47.5
03/02/20,76.0,41.8,82.08,63.08,86.64,0.8,72.2
04/02/20,76.0,41.8,82.08,63.08,86.64,0.8,72.2
05/02/20,85.0,46.75,91.8,70.55,96.9,0.89,80.75
06/02/20,86.0,47.3,92.88,71.38,98.04,0.9,81.7
07/02/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
08/02/20,54.0,29.7,58.32,44.82,61.56,0.57,51.3
09/02/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
10/02/20,58.0,31.9,62.64,48.14,66.12,0.61,55.1
11/02/20,64.0,35.2,69.12,53.12,72.96,0.67,60.8
12/02/20,70.0,38.5,75.6,58.1,79.8,0.74,66.5
13/02/20,96.0,52.8,103.68,79.68,109.44,1.01,91.2
14/02/20,130.0,71.5,140.4,107.9,148.2,1.37,123.5
15/02/20,139.0,76.45,150.12,115.37,158.46,1.46,132.05
16/02/20,76.0,41.8,82.08,63.08,86.64,0.8,72.2
17/02/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
18/02/20,83.0,45.65,89.64,68.89,94.62,0.87,78.85
19/02/20,84.0,46.2,90.72,69.72,95.76,0.88,79.8
20/02/20,75.0,41.25,81.0,62.25,85.5,0.79,71.25
21/02/20,85.0,46.75,91.8,70.55,96.9,0.89,80.75
22/02/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
23/02/20,56.0,30.8,60.48,46.48,63.84,0.59,53.2
24/02/20,72.0,39.6,77.76,59.76,82.08,0.76,68.4
25/02/20,76.0,41.8,82.08,63.08,86.64,0.8,72.2
26/02/20,78.0,42.9,84.24,64.74,88.92,0.82,74.1
27/02/20,82.0,45.1,88.56,68.06,93.48,0.86,77.9
28/02/20,70.0,38.5,75.6,58.1,79.8,0.74,66.5
01/03/20,66.0,36.3,71.28,54.78,75.24,0.69,62.7
02/03/20,89.0,48.95,96.12,73.87,101.46,0.93,84.55
03/03/20,97.0,53.35,104.76,80.51,110.58,1.02,92.15
04/03/20,79.0,43.45,85.32,65.57,90.06,0.83,75.05
05/03/20,68.0,37.4,73.44,56.44,77.52,0.71,64.6
06/03/20,52.0,28.6,56.16,43.16,59.28,0.55,49.4
07/03/20,63.0,34.65,68.04,52.29,71.82,0.66,59.85
08/03/20,45.0,24.75,48.6,37.35,51.3,0.47,42.75
09/03/20,58.0,31.9,62.64,48.14,66.12,0.61,55.1
10/03/20,38.0,20.9,41.04,31.54,43.32,0.4,36.1
11/03/20,54.0,29.7,58.32,44.82,61.56,0.57,51.3
12/03/20,53.0,29.15,57.24,43.99,60.42,0.56,50.35
13/03/20,59.0,32.45,63.72,48.97,67.26,0.62,56.05
14/03/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
15/03/20,69.0,37.95,74.52,57.27,78.66,0.72,65.55
16/03/20,59.0,32.45,63.72,48.97,67.26,0.62,56.05
17/03/20,80.0,44.0,86.4,66.4,91.2,0.84,76.0
18/03/20,72.0,39.6,77.76,59.76,82.08,0.76,68.4
19/03/20,68.0,37.4,73.44,56.44,77.52,0.71,64.6
20/03/20,66.0,36.3,71.28,54.78,75.24,0.69,62.7
21/03/20,70.0,38.5,75.6,58.1,79.8,0.74,66.5
22/03/20,64.0,35.2,69.12,53.12,72.96,0.67,60.8
23/03/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
24/03/20,52.0,28.6,56.16,43.16,59.28,0.55,49.4
25/03/20,46.0,25.3,49.68,38.18,52.44,0.48,43.7
26/03/20,56.0,30.8,60.48,46.48,63.84,0.59,53.2
27/03/20,48.0,26.4,51.84,39.84,54.72,0.5,45.6
28/03/20,57.0,31.35,61.56,47.31,64.98,0.6,54.15
29/03/20,46.0,25.3,49.68,38.18,52.44,0.48,43.7
30/03/20,52.0,28.6,56.16,43.16,59.28,0.55,49.4
31/03/20,54.0,29.7,58.32,44.82,61.56,0.57,51.3
01/04/20,61.0,33.55,65.88,50.63,69.54,0.64,57.95
02/04/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
